platform,brand,username,category,region,owner,snapshot_date,followers,suspect
TikTok,Dark and Lovely,darkandlovely,,Africa,competitor,2025-09-01,4215,False
TikTok,Dark and Lovely,darkandlovely,,Africa,competitor,2025-10-01,4362,False
TikTok,Dark and Lovely,darkandlovely,,Africa,competitor,2025-11-25,4362,False
TikTok,Dark and Lovely,darkandlovely,,Africa,competitor,2025-12-25,4585,False
TikTok,Dark and Lovely,darkandlovely,,Africa,competitor,2026-02-24,4741,False
TikTok,Dark and Lovely,darkandlovely,,Africa,competitor,2026-03-24,4951,False
TikTok,Dark and Lovely,darkandlovely,,Africa,competitor,2026-04-01,5068,False
TikTok,Dark and Lovely,darkandlovely,,Africa,competitor,2026-05-26,5159,False
TikTok,Dark and Lovely,darkandlovely,,Africa,competitor,2026-06-26,5276,False
TikTok,Dark and Lovely,darkandlovelyafrica,,Africa,competitor,2025-09-01,8314,False
TikTok,Dark and Lovely,darkandlovelyafrica,,Africa,competitor,2025-10-01,8896,False
TikTok,Dark and Lovely,darkandlovelyafrica,,Africa,competitor,2025-11-25,8896,False
TikTok,Dark and Lovely,darkandlovelyafrica,,Africa,competitor,2025-12-25,9320,False
TikTok,Dark and Lovely,darkandlovelyafrica,,Africa,competitor,2026-02-24,11200,False
TikTok,Dark and Lovely,darkandlovelyafrica,,Africa,competitor,2026-03-24,12000,False
TikTok,Dark and Lovely,darkandlovelyafrica,,Africa,competitor,2026-04-01,13300,False
TikTok,Dark and Lovely,darkandlovelyafrica,,Africa,competitor,2026-05-26,13500,False
TikTok,Dark and Lovely,darkandlovelyafrica,,Africa,competitor,2026-06-26,14100,False
TikTok,Dermoviva,dermovivaarabia,Skin,Arabia,dabur,2025-09-01,154,False
TikTok,Dermoviva,dermovivaarabia,Skin,Arabia,dabur,2025-10-01,153,False
TikTok,Dermoviva,dermovivaarabia,Skin,Arabia,dabur,2025-11-25,153,False
TikTok,Dermoviva,dermovivaarabia,Skin,Arabia,dabur,2025-12-25,153,False
TikTok,Dermoviva,dermovivaarabia,Skin,Arabia,dabur,2026-01-26,153,False
TikTok,Dermoviva,dermovivaarabia,Skin,Arabia,dabur,2026-02-24,152,False
TikTok,Dermoviva,dermovivaarabia,Skin,Arabia,dabur,2026-03-24,154,False
TikTok,Dermoviva,dermovivaarabia,Skin,Arabia,dabur,2026-04-01,154,False
TikTok,Dermoviva,dermovivaarabia,Skin,Arabia,dabur,2026-05-26,158,False
TikTok,Dermoviva,dermovivaarabia,Skin,Arabia,dabur,2026-06-26,158,False
TikTok,Dettol,dettol.nigeria,Skin,West Africa,competitor,2025-09-01,7888,False
TikTok,Dettol,dettol.nigeria,Skin,West Africa,competitor,2025-10-01,7840,False
TikTok,Dettol,dettol.nigeria,Skin,West Africa,competitor,2025-11-25,7840,False
TikTok,Dettol,dettol.nigeria,Skin,West Africa,competitor,2025-12-25,7702,False
TikTok,Dettol,dettol.nigeria,Skin,West Africa,competitor,2026-02-24,10900,False
TikTok,Dettol,dettol.nigeria,Skin,West Africa,competitor,2026-03-24,24200,True
TikTok,Dettol,dettol.nigeria,Skin,West Africa,competitor,2026-04-01,30700,False
TikTok,Dettol,dettol.nigeria,Skin,West Africa,competitor,2026-05-26,30200,False
TikTok,Dettol,dettol.nigeria,Skin,West Africa,competitor,2026-06-26,30300,False
TikTok,Dettol Arabia,dettolarabia,Skin,Arabia,competitor,2025-09-01,52100,False
TikTok,Dettol Arabia,dettolarabia,Skin,Arabia,competitor,2025-10-01,55400,False
TikTok,Dettol Arabia,dettolarabia,Skin,Arabia,competitor,2025-11-25,55400,False
TikTok,Dettol Arabia,dettolarabia,Skin,Arabia,competitor,2025-12-25,69700,False
TikTok,Dettol Arabia,dettolarabia,Skin,Arabia,competitor,2026-02-24,81500,False
TikTok,Dettol Arabia,dettolarabia,Skin,Arabia,competitor,2026-03-24,90300,False
TikTok,Dettol Arabia,dettolarabia,Skin,Arabia,competitor,2026-04-01,90800,False
TikTok,Dettol Arabia,dettolarabia,Skin,Arabia,competitor,2026-05-26,90100,False
TikTok,Dettol Arabia,dettolarabia,Skin,Arabia,competitor,2026-06-26,89600,False
TikTok,Dettol,dettolsa,Skin,South Africa,competitor,2025-09-01,681,False
TikTok,Dettol,dettolsa,Skin,South Africa,competitor,2025-10-01,1453,True
TikTok,Dettol,dettolsa,Skin,South Africa,competitor,2025-11-25,1453,False
TikTok,Dettol,dettolsa,Skin,South Africa,competitor,2025-12-25,3381,True
TikTok,Dettol,dettolsa,Skin,South Africa,competitor,2026-02-24,3347,False
TikTok,Dettol,dettolsa,Skin,South Africa,competitor,2026-03-24,3334,False
TikTok,Dettol,dettolsa,Skin,South Africa,competitor,2026-04-01,5338,False
TikTok,Dettol,dettolsa,Skin,South Africa,competitor,2026-05-26,7123,False
TikTok,Dettol,dettolsa,Skin,South Africa,competitor,2026-06-26,9975,False
TikTok,Dove Men Arabia,dovemenarabia,skin,Arabia,competitor,2025-09-01,14600,False
TikTok,Dove Men Arabia,dovemenarabia,skin,Arabia,competitor,2025-10-01,18100,False
TikTok,Dove Men Arabia,dovemenarabia,skin,Arabia,competitor,2025-11-25,18100,False
TikTok,Dove Men Arabia,dovemenarabia,skin,Arabia,competitor,2025-12-25,20200,False
TikTok,Dove Men Arabia,dovemenarabia,skin,Arabia,competitor,2026-02-24,20000,False
TikTok,Dove Men Arabia,dovemenarabia,skin,Arabia,competitor,2026-03-24,24900,False
TikTok,Dove Men Arabia,dovemenarabia,skin,Arabia,competitor,2026-04-01,24600,False
TikTok,Dove Men Arabia,dovemenarabia,skin,Arabia,competitor,2026-05-26,24400,False
TikTok,Dove Men Arabia,dovemenarabia,skin,Arabia,competitor,2026-06-26,27600,False
TikTok,Dove,dovemencare_za,Skin,South Africa,competitor,2025-09-01,22500,False
TikTok,Dove,dovemencare_za,Skin,South Africa,competitor,2025-10-01,23100,False
TikTok,Dove,dovemencare_za,Skin,South Africa,competitor,2025-11-25,23100,False
TikTok,Dove,dovemencare_za,Skin,South Africa,competitor,2025-12-25,23600,False
TikTok,Dove,dovemencare_za,Skin,South Africa,competitor,2026-02-24,23800,False
TikTok,Dove,dovemencare_za,Skin,South Africa,competitor,2026-03-24,24700,False
TikTok,Dove,dovemencare_za,Skin,South Africa,competitor,2026-04-01,25400,False
TikTok,Dove,dovemencare_za,Skin,South Africa,competitor,2026-05-26,25900,False
TikTok,Dove,dovemencare_za,Skin,South Africa,competitor,2026-06-26,27100,False
TikTok,Dove,dovesouthafrica,skin,South Africa,competitor,2025-09-01,54700,False
TikTok,Dove,dovesouthafrica,skin,South Africa,competitor,2025-10-01,55100,False
TikTok,Dove,dovesouthafrica,skin,South Africa,competitor,2025-11-25,55100,False
TikTok,Dove,dovesouthafrica,skin,South Africa,competitor,2025-12-25,56100,False
TikTok,Dove,dovesouthafrica,skin,South Africa,competitor,2026-02-24,63600,False
TikTok,Dove,dovesouthafrica,skin,South Africa,competitor,2026-03-24,71000,False
TikTok,Dove,dovesouthafrica,skin,South Africa,competitor,2026-04-01,75200,False
TikTok,Dove,dovesouthafrica,skin,South Africa,competitor,2026-05-26,78500,False
TikTok,Dove,dovesouthafrica,skin,South Africa,competitor,2026-06-26,81100,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2024-08-01,3733,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2024-10-01,3733,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2025-01-01,50,True
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2025-04-01,3200,True
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2025-05-01,3323,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2025-06-01,3371,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2025-09-01,3371,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2025-10-01,3271,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2025-11-25,3271,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2025-12-25,3233,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2026-02-24,3588,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2026-03-24,4088,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2026-04-01,3990,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2026-05-26,3926,False
TikTok,Fem,fem.arabia,Skin,Arabia,competitor,2026-06-26,3880,False
TikTok,Fem,fem_africa,,East Africa,competitor,2026-03-24,9393,False
TikTok,Fem,fem_africa,,East Africa,competitor,2026-04-01,9283,False
TikTok,Fem,fem_africa,,East Africa,competitor,2026-05-26,9223,False
TikTok,Fem,fem_africa,,East Africa,competitor,2026-06-26,9179,False
TikTok,Garnier,garnier_south_africa,Oral,South Africa,competitor,2025-09-01,13400,False
TikTok,Garnier,garnier_south_africa,Oral,South Africa,competitor,2025-10-01,15000,False
TikTok,Garnier,garnier_south_africa,Oral,South Africa,competitor,2025-11-25,15000,False
TikTok,Garnier,garnier_south_africa,Oral,South Africa,competitor,2025-12-25,23100,False
TikTok,Garnier,garnier_south_africa,Oral,South Africa,competitor,2026-02-24,28800,False
TikTok,Garnier,garnier_south_africa,Oral,South Africa,competitor,2026-03-24,33800,False
TikTok,Garnier,garnier_south_africa,Oral,South Africa,competitor,2026-04-01,36900,False
TikTok,Garnier,garnier_south_africa,Oral,South Africa,competitor,2026-05-26,40000,False
TikTok,Garnier,garnier_south_africa,Oral,South Africa,competitor,2026-06-26,41900,False
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2024-10-01,602,False
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2025-01-01,650,False
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2025-09-01,42700,True
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2025-10-01,48100,False
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2025-11-25,51000,False
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2025-12-25,53700,False
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2026-02-24,61300,False
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2026-03-24,71400,False
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2026-04-01,74600,False
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2026-05-26,81800,False
TikTok,Garnier,garnierarabia,Hair/Skin,Arabia,competitor,2026-06-26,85800,False
TikTok,Garnier,garnierksa,Hair,KSA,competitor,2024-08-01,5609,False
TikTok,Garnier,garnierksa,Hair,KSA,competitor,2024-10-01,9100,False
TikTok,Garnier,garnierksa,Hair,KSA,competitor,2025-01-01,14000,False
TikTok,Garnier,garnierksa,Hair,KSA,competitor,2025-06-01,33722,True
TikTok,Garnier,garnierksa,Hair,KSA,competitor,2025-09-01,33722,False
TikTok,Garnier,garnierksa,Hair,KSA,competitor,2025-10-01,33722,False
TikTok,Garnier,garnierksa,Hair,KSA,competitor,2025-11-25,33722,False
TikTok,Gillette Venus,gillettevenusarabia,Depilatory,Arabia,competitor,2026-03-24,4289,False
TikTok,Gillette Venus,gillettevenusarabia,Depilatory,Arabia,competitor,2026-04-01,5046,False
TikTok,Gillette Venus,gillettevenusarabia,Depilatory,Arabia,competitor,2026-05-26,7389,False
TikTok,Gillette Venus,gillettevenusarabia,Depilatory,Arabia,competitor,2026-06-26,12800,False
TikTok,Hask UAE,haskuae,Hair ,Arabia,competitor,2026-02-24,2911,False
TikTok,Hask UAE,haskuae,Hair ,Arabia,competitor,2026-03-24,2908,False
TikTok,Hask UAE,haskuae,Hair ,Arabia,competitor,2026-04-01,2909,False
TikTok,Hask UAE,haskuae,Hair ,Arabia,competitor,2026-05-26,2908,False
TikTok,Hask UAE,haskuae,Hair ,Arabia,competitor,2026-06-26,2907,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2024-08-01,47500,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2024-10-01,47800,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2025-01-01,48400,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2025-04-01,57420,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2025-05-01,62466,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2025-06-01,66647,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2025-08-01,66647,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2025-09-01,84800,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2025-10-01,89100,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2025-11-25,89100,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2025-12-25,98200,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2026-02-24,103300,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2026-03-24,133000,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2026-04-01,143600,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2026-05-26,149800,False
TikTok,Head & Shoulders,headandshoulders.ar,Hair,Arabia,competitor,2026-06-26,157700,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2024-08-01,57102,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2024-10-01,59200,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2025-01-01,61500,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2025-04-01,59400,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2025-05-01,64250,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2025-06-01,67627,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2025-08-01,67627,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2025-09-01,74000,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2025-10-01,78000,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2025-11-25,78000,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2025-12-25,78700,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2026-02-24,80500,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2026-03-24,86500,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2026-04-01,94200,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2026-05-26,97300,False
TikTok,Herbal Essences,herbalessences.arabia,Hair,Arabia,competitor,2026-06-26,99900,False
TikTok,Herbolene,herbolenearabia,,Arabia,dabur,2026-05-26,181,False
TikTok,Herbolene,herbolenearabia,,Arabia,dabur,2026-06-26,613,True
TikTok,Himalaya,himalaya_sa,Hair/Skin,South Africa,competitor,2025-09-01,33300,False
TikTok,Himalaya,himalaya_sa,Hair/Skin,South Africa,competitor,2025-10-01,36900,False
TikTok,Himalaya,himalaya_sa,Hair/Skin,South Africa,competitor,2025-11-25,36900,False
TikTok,Himalaya,himalaya_sa,Hair/Skin,South Africa,competitor,2025-12-25,52700,False
TikTok,Himalaya,himalaya_sa,Hair/Skin,South Africa,competitor,2026-02-24,59900,False
TikTok,Himalaya,himalaya_sa,Hair/Skin,South Africa,competitor,2026-03-24,67300,False
TikTok,Himalaya,himalaya_sa,Hair/Skin,South Africa,competitor,2026-04-01,75400,False
TikTok,Himalaya,himalaya_sa,Hair/Skin,South Africa,competitor,2026-05-26,79800,False
TikTok,Himalaya,himalaya_sa,Hair/Skin,South Africa,competitor,2026-06-26,87400,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2024-08-01,903,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2024-10-01,903,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2025-01-01,910,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2025-04-01,876,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2025-05-01,903,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2025-06-01,928,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2025-08-01,928,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2025-09-01,1524,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2025-10-01,1489,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2025-11-25,1489,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2025-12-25,1475,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2026-02-24,1657,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2026-03-24,1638,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2026-04-01,1617,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2026-05-26,2318,False
TikTok,Himalaya,himalayaarabia,Hair/Skin,Arabia,competitor,2026-06-26,2796,False
TikTok,Himalaya,himalayamen,Hair/Skin,South Africa,competitor,2025-09-01,3181,False
TikTok,Himalaya,himalayamen,Hair/Skin,South Africa,competitor,2025-10-01,3186,False
TikTok,Himalaya,himalayamen,Hair/Skin,South Africa,competitor,2025-11-25,3186,False
TikTok,Himalaya,himalayamen,Hair/Skin,South Africa,competitor,2025-12-25,3186,False
TikTok,Himalaya,himalayamen,Hair/Skin,South Africa,competitor,2026-01-26,3186,False
TikTok,Himalaya,himalayamen,Hair/Skin,South Africa,competitor,2026-02-24,3186,False
TikTok,Himalaya,himalayamen,Hair/Skin,South Africa,competitor,2026-03-24,3187,False
TikTok,Himalaya,himalayamen,Hair/Skin,South Africa,competitor,2026-04-01,3187,False
TikTok,Himalaya,himalayamen,Hair/Skin,South Africa,competitor,2026-05-26,3183,False
TikTok,Himalaya,himalayamen,Hair/Skin,South Africa,competitor,2026-06-26,3181,False
TikTok,Hobby Ethiopia,hobby.ethiopia,Hair ,Ethiopia,dabur,2026-05-26,26,False
TikTok,Hobby Ethiopia,hobby.ethiopia,Hair ,Ethiopia,dabur,2026-06-26,27,False
TikTok,Hobby East Africa,hobby_ea,,East Africa,dabur,2025-09-01,9071,False
TikTok,Hobby East Africa,hobby_ea,,East Africa,dabur,2025-10-01,10700,False
TikTok,Hobby East Africa,hobby_ea,,East Africa,dabur,2025-11-25,10700,False
TikTok,Hobby East Africa,hobby_ea,,East Africa,dabur,2025-12-25,20900,False
TikTok,Hobby East Africa,hobby_ea,,East Africa,dabur,2026-01-26,28700,False
TikTok,Hobby East Africa,hobby_ea,,East Africa,dabur,2026-02-24,28700,False
TikTok,Hobby East Africa,hobby_ea,,East Africa,dabur,2026-03-24,31300,False
TikTok,Hobby East Africa,hobby_ea,,East Africa,dabur,2026-04-01,30600,False
TikTok,Hobby East Africa,hobby_ea,,East Africa,dabur,2026-05-26,30400,False
TikTok,Hobby East Africa,hobby_ea,,East Africa,dabur,2026-06-26,31900,False
TikTok,Imperial Leather,imperialleatherarabia,imperialleatherarabia,Arabia,competitor,2025-11-25,29200,False
TikTok,Imperial Leather,imperialleatherarabia,imperialleatherarabia,Arabia,competitor,2025-12-25,28900,False
TikTok,Imperial Leather,imperialleatherarabia,imperialleatherarabia,Arabia,competitor,2026-02-24,28700,False
TikTok,Imperial Leather,imperialleatherarabia,imperialleatherarabia,Arabia,competitor,2026-03-24,28600,False
TikTok,Imperial Leather,imperialleatherarabia,imperialleatherarabia,Arabia,competitor,2026-04-01,28500,False
TikTok,Imperial Leather,imperialleatherarabia,imperialleatherarabia,Arabia,competitor,2026-05-26,28400,False
TikTok,Imperial Leather,imperialleatherarabia,imperialleatherarabia,Arabia,competitor,2026-06-26,28300,False
TikTok,Imperial Leather,imperialleatherke,,East Africa,competitor,2025-09-01,12000,False
TikTok,Imperial Leather,imperialleatherke,,East Africa,competitor,2025-10-01,13500,False
TikTok,Imperial Leather,imperialleatherke,,East Africa,competitor,2025-12-25,29,True
TikTok,Imperial Leather,imperialleatherke,,East Africa,competitor,2026-02-24,33,False
TikTok,Imperial Leather,imperialleatherke,,East Africa,competitor,2026-03-24,32,False
TikTok,Imperial Leather,imperialleatherke,,East Africa,competitor,2026-04-01,35,False
TikTok,Imperial Leather,imperialleatherke,,East Africa,competitor,2026-05-26,35,False
TikTok,Imperial Leather,imperialleatherke,,East Africa,competitor,2026-06-26,35,False
TikTok,Lifebuoy Arabia,lifebuoy.arabia,Skin,Arabia,competitor,2025-09-01,5397,False
TikTok,Lifebuoy Arabia,lifebuoy.arabia,Skin,Arabia,competitor,2025-10-01,5345,False
TikTok,Lifebuoy Arabia,lifebuoy.arabia,Skin,Arabia,competitor,2025-11-25,5345,False
TikTok,Lifebuoy Arabia,lifebuoy.arabia,Skin,Arabia,competitor,2025-12-25,5245,False
TikTok,Lifebuoy Arabia,lifebuoy.arabia,Skin,Arabia,competitor,2026-02-24,5189,False
TikTok,Lifebuoy Arabia,lifebuoy.arabia,Skin,Arabia,competitor,2026-04-01,5106,False
TikTok,Lifebuoy Arabia,lifebuoy.arabia,Skin,Arabia,competitor,2026-05-26,5070,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2025-04-01,6421,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2025-05-01,6524,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2025-06-01,6757,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2025-08-01,6763,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2025-09-01,11000,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2025-10-01,14200,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2025-11-25,14200,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2025-12-25,19600,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2026-02-24,21600,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2026-03-24,30400,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2026-04-01,31200,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2026-05-26,47200,False
TikTok,L'Oreal,lorealparisarabia,Hair/Skin,Arabia,competitor,2026-06-26,49400,False
TikTok,Lush Hair,lush_hair_kenya,Hair ,East Africa,competitor,2025-09-01,13100,False
TikTok,Lush Hair,lush_hair_kenya,Hair ,East Africa,competitor,2025-10-01,13500,False
TikTok,Lush Hair,lush_hair_kenya,Hair ,East Africa,competitor,2025-11-25,13500,False
TikTok,Lush Hair,lush_hair_kenya,Hair ,East Africa,competitor,2025-12-25,14200,False
TikTok,Lush Hair,lush_hair_kenya,Hair ,East Africa,competitor,2026-02-24,14500,False
TikTok,Lush Hair,lush_hair_kenya,Hair ,East Africa,competitor,2026-03-24,18300,False
TikTok,Lush Hair,lush_hair_kenya,Hair ,East Africa,competitor,2026-04-01,19300,False
TikTok,Lush Hair,lush_hair_kenya,Hair ,East Africa,competitor,2026-05-26,21400,False
TikTok,Lush Hair,lush_hair_kenya,Hair ,East Africa,competitor,2026-06-26,22600,False
TikTok,Lush Hair,lushhairghana,,West Africa,competitor,2025-09-01,4598,False
TikTok,Lush Hair,lushhairghana,,West Africa,competitor,2025-10-01,1311,True
TikTok,Lush Hair,lushhairghana,,West Africa,competitor,2025-11-25,1311,False
TikTok,Lush Hair,lushhairghana,,West Africa,competitor,2025-12-25,1760,False
TikTok,Lush Hair,lushhairghana,,West Africa,competitor,2026-02-24,1931,False
TikTok,Lush Hair,lushhairghana,,West Africa,competitor,2026-03-24,2388,False
TikTok,Lush Hair,lushhairghana,,West Africa,competitor,2026-04-01,2453,False
TikTok,Lush Hair,lushhairghana,,West Africa,competitor,2026-05-26,2683,False
TikTok,Lush Hair,lushhairghana,,West Africa,competitor,2026-06-26,2848,False
TikTok,Lush Hair,lushhairnigeria,,West Africa,competitor,2025-09-01,48320,False
TikTok,Lush Hair,lushhairnigeria,,West Africa,competitor,2025-10-01,54000,False
TikTok,Lush Hair,lushhairnigeria,,West Africa,competitor,2025-11-25,53300,False
TikTok,Lush Hair,lushhairnigeria,,West Africa,competitor,2025-12-25,56500,False
TikTok,Lush Hair,lushhairnigeria,,West Africa,competitor,2026-02-24,57700,False
TikTok,Lush Hair,lushhairnigeria,,West Africa,competitor,2026-03-24,58200,False
TikTok,Lush Hair,lushhairnigeria,,West Africa,competitor,2026-04-01,58500,False
TikTok,Lush Hair,lushhairnigeria,,West Africa,competitor,2026-05-26,58800,False
TikTok,Lush Hair,lushhairnigeria,,West Africa,competitor,2026-06-26,60100,False
TikTok,Lux Arabia,lux.arabia,Skin,Arabia,competitor,2025-09-01,19800,False
TikTok,Lux Arabia,lux.arabia,Skin,Arabia,competitor,2025-10-01,23200,False
TikTok,Lux Arabia,lux.arabia,Skin,Arabia,competitor,2025-11-25,24563,False
TikTok,Lux Arabia,lux.arabia,Skin,Arabia,competitor,2025-12-25,25900,False
TikTok,Lux Arabia,lux.arabia,Skin,Arabia,competitor,2026-02-24,27800,False
TikTok,Lux Arabia,lux.arabia,Skin,Arabia,competitor,2026-03-24,29300,False
TikTok,Lux Arabia,lux.arabia,Skin,Arabia,competitor,2026-04-01,30700,False
TikTok,Lux Arabia,lux.arabia,Skin,Arabia,competitor,2026-05-26,31100,False
TikTok,Lux Arabia,lux.arabia,Skin,Arabia,competitor,2026-06-26,31900,False
TikTok,MamaEarth Arabia,mamaearth.arabia,Hair/Skin,Arabia,competitor,2025-09-01,28,False
TikTok,MamaEarth Arabia,mamaearth.arabia,Hair/Skin,Arabia,competitor,2025-10-01,29,False
TikTok,MamaEarth Arabia,mamaearth.arabia,Hair/Skin,Arabia,competitor,2025-11-25,29,False
TikTok,MamaEarth Arabia,mamaearth.arabia,Hair/Skin,Arabia,competitor,2025-12-25,32,False
TikTok,MamaEarth Arabia,mamaearth.arabia,Hair/Skin,Arabia,competitor,2026-02-24,33,False
TikTok,MamaEarth Arabia,mamaearth.arabia,Hair/Skin,Arabia,competitor,2026-03-24,35,False
TikTok,MamaEarth Arabia,mamaearth.arabia,Hair/Skin,Arabia,competitor,2026-04-01,41,False
TikTok,MamaEarth Arabia,mamaearth.arabia,Hair/Skin,Arabia,competitor,2026-05-26,43,False
TikTok,MamaEarth Arabia,mamaearth.arabia,Hair/Skin,Arabia,competitor,2026-06-26,44,False
TikTok,MegaGrowth,megagrowthnigeria,Hair ,West Africa,competitor,2025-09-01,18600,False
TikTok,MegaGrowth,megagrowthnigeria,Hair ,West Africa,competitor,2025-10-01,18600,False
TikTok,MegaGrowth,megagrowthnigeria,Hair ,West Africa,competitor,2025-11-25,18600,False
TikTok,MegaGrowth,megagrowthnigeria,Hair ,West Africa,competitor,2025-12-25,22800,False
TikTok,MegaGrowth,megagrowthnigeria,Hair ,West Africa,competitor,2026-02-24,24100,False
TikTok,MegaGrowth,megagrowthnigeria,Hair ,West Africa,competitor,2026-03-24,24200,False
TikTok,MegaGrowth,megagrowthnigeria,Hair ,West Africa,competitor,2026-04-01,24200,False
